// Start Time: Unknown
// Update Rate: Various
// Filter Profile: Error: No XDA filter profile
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.3.7
PacketCounter;SampleTimeFine;Acc_X;Acc_Y;Acc_Z;VelInc_X;VelInc_Y;VelInc_Z;OriInc_q0;OriInc_q1;OriInc_q2;OriInc_q3;Roll;Pitch;Yaw;Latitude;Longitude;Altitude;Vel_X;Vel_Y;Vel_Z
01498;1254584;-1.368918;1.791757;10.828831;;;;;;;;;;;;;0.000000;;;
01499;1254609;-0.981556;1.583409;10.191778;;;;;;;;;;;;;0.000000;;;
01500;1254634;-0.594306;1.218782;9.977707;;;;;;;;;;;;;0.000000;;;
01501;1254659;0.141597;0.477573;9.727103;;;;;;;;;;;;;0.000000;;;
01502;1254684;0.654325;-0.091855;9.728165;;;;;;;;;;;;;0.000000;;;
01503;1254709;1.059063;-0.508830;9.902337;;;;;;;;;;;;;0.000000;;;
01504;1254734;1.346390;-0.897369;10.054133;;;;;;;;;;;;;0.000000;;;
01505;1254759;1.717214;-1.195490;10.597433;;;;;;;;;;;;;0.000000;;;
01506;1254784;1.338793;-1.535467;9.354508;;;;;;;;;;;;;0.000000;;;
01507;1254809;1.186888;-0.825822;9.753850;;;;;;;;;;;;;0.000000;;;
01508;1254834;1.022535;-0.646619;10.916756;;;;;;;;;;;;;0.000000;;;
01509;1254859;1.185166;-0.541157;11.518442;;;;;;;;;;;;;0.000000;;;
01510;1254884;1.170829;-0.429850;11.957254;;;;;;;;;;;;;0.000000;;;
01511;1254909;1.065495;-0.381493;12.241122;;;;;;;;;;;;;0.000000;;;
01512;1254934;1.009882;-0.414620;12.374262;;;;;;;;;;;;;0.000000;;;
01513;1254959;0.992346;-0.577224;12.634664;;;;;;;;;;;;;0.000000;;;
01514;1254984;0.966419;-0.655102;12.857302;;;;;;;;;;;;;0.000000;;;
01515;1255009;0.976191;-0.757449;13.225883;;;;;;;;;;;;;0.000000;;;
01516;1255034;0.996851;-0.984064;13.366373;;;;;;;;;;;;;0.000000;;;
01517;1255059;0.918239;-1.263266;13.618682;;;;;;;;;;;;;0.000000;;;
01518;1255084;0.949877;-1.546896;13.814202;;;;;;;;;;;;;0.000000;;;
01519;1255109;0.775047;-1.633788;13.935241;;;;;;;;;;;;;0.000000;;;
01520;1255134;0.516434;-1.616263;14.169231;;;;;;;;;;;;;0.000000;;;
01521;1255159;0.129806;-1.492919;14.454907;;;;;;;;;;;;;0.000000;;;
01522;1255184;-0.333421;-1.322080;14.799706;;;;;;;;;;;;;0.000000;;;
01523;1255209;-0.877498;-1.096086;15.302070;;;;;;;;;;;;;0.000000;;;
01524;1255234;-1.409438;-0.820752;15.794936;;;;;;;;;;;;;0.000000;;;
01525;1255259;-1.945434;-0.445075;16.188543;;;;;;;;;;;;;0.000000;;;
01526;1255284;-2.374703;0.026381;16.364449;;;;;;;;;;;;;0.000000;;;
01527;1255309;-2.708736;0.454542;16.380133;;;;;;;;;;;;;0.000000;;;
01528;1255334;-2.875184;0.841032;16.226694;;;;;;;;;;;;;0.000000;;;
01529;1255359;-2.975109;1.190833;16.020697;;;;;;;;;;;;;0.000000;;;
01530;1255384;-2.870086;1.450121;15.881799;;;;;;;;;;;;;0.000000;;;
01531;1255409;-2.715302;1.534149;15.637186;;;;;;;;;;;;;0.000000;;;
01532;1255434;-2.589900;1.493986;15.319877;;;;;;;;;;;;;0.000000;;;
01533;1255459;-2.474590;1.431250;14.987501;;;;;;;;;;;;;0.000000;;;
01534;1255484;-2.398096;1.262153;14.583238;;;;;;;;;;;;;0.000000;;;
01535;1255509;-2.381097;1.022805;14.157219;;;;;;;;;;;;;0.000000;;;
01536;1255534;-2.447242;0.736054;13.749899;;;;;;;;;;;;;0.000000;;;
01537;1255559;-2.559007;0.406161;13.376595;;;;;;;;;;;;;0.000000;;;
01538;1255584;-2.583253;0.086209;13.077356;;;;;;;;;;;;;0.000000;;;
01539;1255609;-2.596740;-0.242681;12.825438;;;;;;;;;;;;;0.000000;;;
01540;1255634;-2.387826;-0.713727;12.725104;;;;;;;;;;;;;0.000000;;;
01541;1255659;-1.874208;-1.142602;12.823446;;;;;;;;;;;;;0.000000;;;
01542;1255684;-1.815766;-1.838093;12.601786;;;;;;;;;;;;;0.000000;;;
01543;1255709;-0.648461;-1.859692;13.628679;;;;;;;;;;;;;0.000000;;;
01544;1255734;-0.360145;-2.369642;14.090414;;;;;;;;;;;;;0.000000;;;
01545;1255759;-0.871916;-3.373710;13.290006;;;;;;;;;;;;;0.000000;;;
01546;1255784;-1.662215;-4.011746;12.498813;;;;;;;;;;;;;0.000000;;;
01547;1255809;-2.756115;-4.253263;11.936198;;;;;;;;;;;;;0.000000;;;
01548;1255834;-3.826382;-4.290306;11.510186;;;;;;;;;;;;;0.000000;;;
01549;1255859;-4.615752;-4.184546;11.018984;;;;;;;;;;;;;0.000000;;;
01550;1255884;-5.092623;-3.964077;10.404965;;;;;;;;;;;;;0.000000;;;
01551;1255909;-5.256415;-3.691472;9.885373;;;;;;;;;;;;;0.000000;;;
01552;1255934;-4.973864;-3.545429;9.501263;;;;;;;;;;;;;0.000000;;;
01553;1255959;-4.449505;-3.325511;9.338081;;;;;;;;;;;;;0.000000;;;
01554;1255984;-3.652610;-3.137813;9.343656;;;;;;;;;;;;;0.000000;;;
01555;1256009;-2.786603;-2.948628;9.437388;;;;;;;;;;;;;0.000000;;;
01556;1256034;-1.954393;-2.658631;9.542406;;;;;;;;;;;;;0.000000;;;
01557;1256059;-1.058025;-2.433002;9.553494;;;;;;;;;;;;;0.000000;;;
01558;1256084;-0.136815;-2.202868;9.516548;;;;;;;;;;;;;0.000000;;;
01559;1256109;0.603265;-1.993719;9.571830;;;;;;;;;;;;;0.000000;;;
01560;1256134;1.218410;-1.858894;9.500571;;;;;;;;;;;;;0.000000;;;
01561;1256159;1.699233;-1.657216;8.826762;;;;;;;;;;;;;0.000000;;;
01562;1256184;2.201008;-1.443998;9.145704;;;;;;;;;;;;;0.000000;;;
01563;1256209;2.768167;-1.262423;9.770356;;;;;;;;;;;;;0.000000;;;
01564;1256234;3.174835;-1.044950;9.973647;;;;;;;;;;;;;0.000000;;;
01565;1256259;3.465655;-0.965004;10.088455;;;;;;;;;;;;;0.000000;;;
01566;1256284;3.615346;-0.900762;10.145748;;;;;;;;;;;;;0.000000;;;
01567;1256309;3.751499;-1.028651;10.529928;;;;;;;;;;;;;0.000000;;;
01568;1256334;3.833763;-1.231132;10.759398;;;;;;;;;;;;;0.000000;;;
01569;1256359;3.975809;-1.553606;10.769624;;;;;;;;;;;;;0.000000;;;
01570;1256384;3.970082;-1.807096;10.491463;;;;;;;;;;;;;0.000000;;;
01571;1256409;3.850023;-1.982238;10.144125;;;;;;;;;;;;;0.000000;;;
01572;1256434;3.656615;-1.956173;9.834441;;;;;;;;;;;;;0.000000;;;
01573;1256459;3.552615;-2.061397;10.184729;;;;;;;;;;;;;0.000000;;;
01574;1256484;3.370414;-1.957040;10.327940;;;;;;;;;;;;;0.000000;;;
01575;1256509;3.126042;-1.917523;10.291429;;;;;;;;;;;;;0.000000;;;
01576;1256534;2.865209;-1.806196;10.267488;;;;;;;;;;;;;0.000000;;;
01577;1256559;2.645450;-1.720305;10.521499;;;;;;;;;;;;;0.000000;;;
01578;1256584;2.400024;-1.538278;10.490479;;;;;;;;;;;;;0.000000;;;
01579;1256609;2.147028;-1.421974;10.660374;;;;;;;;;;;;;0.000000;;;
01580;1256634;1.926115;-1.307208;10.706403;;;;;;;;;;;;;0.000000;;;
01581;1256659;1.698212;-1.245755;10.693047;;;;;;;;;;;;;0.000000;;;
01582;1256684;1.473533;-1.286045;10.689564;;;;;;;;;;;;;0.000000;;;
01583;1256709;1.268331;-1.407988;10.771177;;;;;;;;;;;;;0.000000;;;
01584;1256734;1.086933;-1.559099;10.756277;;;;;;;;;;;;;0.000000;;;
01585;1256759;0.866713;-1.556908;10.582703;;;;;;;;;;;;;0.000000;;;
01586;1256784;0.638978;-1.469534;10.451111;;;;;;;;;;;;;0.000000;;;
01587;1256809;0.417700;-1.327466;10.482575;;;;;;;;;;;;;0.000000;;;
01588;1256834;0.202496;-1.125492;10.524939;;;;;;;;;;;;;0.000000;;;
01589;1256859;0.067817;-0.928652;10.514115;;;;;;;;;;;;;0.000000;;;
01590;1256884;-0.040580;-0.786468;10.569043;;;;;;;;;;;;;0.000000;;;
01591;1256909;-0.082630;-0.672544;10.603862;;;;;;;;;;;;;0.000000;;;
01592;1256934;-0.082794;-0.558322;10.628603;;;;;;;;;;;;;0.000000;;;
01593;1256959;-0.003183;-0.501761;10.652537;;;;;;;;;;;;;0.000000;;;
01594;1256984;0.144472;-0.564288;10.683451;;;;;;;;;;;;;0.000000;;;
01595;1257009;0.233537;-0.576256;10.685174;;;;;;;;;;;;;0.000000;;;
01596;1257034;0.328736;-0.442697;10.614559;;;;;;;;;;;;;0.000000;;;
01597;1257059;0.460256;0.338883;10.699649;;;;;;;;;;;;;0.000000;;;
01598;1257084;-2.731699;2.990988;8.431213;;;;;;;;;;;;;0.000000;;;
01599;1257109;-2.471841;3.814483;4.490294;;;;;;;;;;;;;0.000000;;;
01600;1257134;-3.121439;5.664075;0.072283;;;;;;;;;;;;;0.000000;;;
01601;1257159;0.022724;4.274827;4.124294;;;;;;;;;;;;;0.000000;;;
01602;1257184;-0.218937;2.955500;7.731287;;;;;;;;;;;;;0.000000;;;
01603;1257209;-2.217092;3.131401;9.986893;;;;;;;;;;;;;0.000000;;;
01604;1257234;-3.736933;3.002715;12.031467;;;;;;;;;;;;;0.000000;;;
01605;1257259;-4.836731;2.483886;12.939985;;;;;;;;;;;;;0.000000;;;
01606;1257284;-5.308434;1.564865;14.190706;;;;;;;;;;;;;0.000000;;;
01607;1257309;-5.941772;0.795156;14.231464;;;;;;;;;;;;;0.000000;;;
01608;1257334;-6.025617;-0.157097;14.980726;;;;;;;;;;;;;0.000000;;;
01609;1257359;-1.333529;-1.872226;10.243742;;;;;;;;;;;;;0.000000;;;
01610;1257384;-1.103351;-1.819330;2.238064;;;;;;;;;;;;;0.000000;;;
01611;1257409;-1.943656;1.071929;2.372266;;;;;;;;;;;;;0.000000;;;
01612;1257434;-0.849441;0.576371;3.117404;;;;;;;;;;;;;0.000000;;;
01613;1257459;-0.508084;5.171888;0.395747;;;;;;;;;;;;;0.000000;;;
01614;1257484;-0.010921;6.048237;5.339654;;;;;;;;;;;;;0.000000;;;
01615;1257509;-0.698637;5.750103;7.991034;;;;;;;;;;;;;0.000000;;;
01616;1257534;-0.522667;3.407587;10.650608;;;;;;;;;;;;;0.000000;;;
01617;1257559;-0.248894;1.921090;10.008198;;;;;;;;;;;;;0.000000;;;
01618;1257584;-0.550021;2.121737;9.841011;;;;;;;;;;;;;0.000000;;;
01619;1257609;-1.067238;0.655250;9.587030;;;;;;;;;;;;;0.000000;;;
01620;1257634;-0.969114;-0.932719;9.675047;;;;;;;;;;;;;0.000000;;;
01621;1257659;-0.766615;-1.618566;9.842883;;;;;;;;;;;;;0.000000;;;
01622;1257684;-0.363139;-2.496459;9.813367;;;;;;;;;;;;;0.000000;;;
01623;1257709;-0.237512;-2.785396;9.810726;;;;;;;;;;;;;0.000000;;;
01624;1257734;0.009956;-2.760185;9.742275;;;;;;;;;;;;;0.000000;;;
01625;1257759;-0.189566;-2.449721;9.709059;;;;;;;;;;;;;0.000000;;;
01626;1257784;0.463088;-2.349749;9.436299;;;;;;;;;;;;;0.000000;;;
01627;1257809;0.657381;-2.107859;9.957991;;;;;;;;;;;;;0.000000;;;
01628;1257834;0.388557;-1.711160;9.605856;;;;;;;;;;;;;0.000000;;;
01629;1257859;0.440272;-1.623486;9.620112;;;;;;;;;;;;;0.000000;;;
01630;1257884;0.644921;-1.351661;10.044359;;;;;;;;;;;;;0.000000;;;
01631;1257909;0.644663;-0.975378;9.547942;;;;;;;;;;;;;0.000000;;;
01632;1257934;0.785650;-0.914115;10.063867;;;;;;;;;;;;;0.000000;;;
01633;1257959;0.669635;-0.497912;9.712909;;;;;;;;;;;;;0.000000;;;
01634;1257984;0.889760;-0.336017;9.809940;;;;;;;;;;;;;0.000000;;;
01635;1258009;0.583682;-0.240888;9.718121;;;;;;;;;;;;;0.000000;;;
01636;1258034;0.479395;-0.046295;9.602125;;;;;;;;;;;;;0.000000;;;
01637;1258059;0.500885;-0.113808;9.832332;;;;;;;;;;;;;0.000000;;;
01638;1258084;0.580743;-0.232183;9.607106;;;;;;;;;;;;;0.000000;;;
01639;1258109;0.789156;-0.495696;9.943324;;;;;;;;;;;;;0.000000;;;
01640;1258134;0.606043;-0.375332;9.670732;;;;;;;;;;;;;0.000000;;;
01641;1258159;0.803786;-0.735975;9.828316;;;;;;;;;;;;;0.000000;;;
01642;1258184;0.962858;-0.714400;9.862122;;;;;;;;;;;;;0.000000;;;
01643;1258209;1.150117;-0.850871;9.747727;;;;;;;;;;;;;0.000000;;;
01644;1258234;1.077082;-0.789693;9.791661;;;;;;;;;;;;;0.000000;;;
01645;1258259;0.238026;-0.231032;9.733418;;;;;;;;;;;;;0.000000;;;
01646;1258284;-0.038689;-0.024915;9.745641;;;;;;;;;;;;;0.000000;;;
01647;1258309;-0.056547;0.037595;9.699845;;;;;;;;;;;;;0.000000;;;
01648;1258334;-0.043553;-0.028038;9.830173;;;;;;;;;;;;;0.000000;;;
01649;1258359;0.002898;-0.065120;9.747392;;;;;;;;;;;;;0.000000;;;
01650;1258384;0.031635;-0.128420;9.734643;;;;;;;;;;;;;0.000000;;;
01651;1258409;0.048892;-0.127598;9.754775;;;;;;;;;;;;;0.000000;;;
01652;1258434;-0.025774;-0.275913;9.862445;;;;;;;;;;;;;0.000000;;;
01653;1258459;0.136264;-0.778419;9.889597;;;;;;;;;;;;;0.000000;;;
01654;1258484;-0.172677;-1.111267;9.602197;;;;;;;;;;;;;0.000000;;;
01655;1258509;-0.135756;-0.760648;9.592528;;;;;;;;;;;;;0.000000;;;
01656;1258534;-0.120664;-0.737392;9.647405;;;;;;;;;;;;;0.000000;;;
01657;1258559;-0.099112;-0.711203;9.693113;;;;;;;;;;;;;0.000000;;;
01658;1258584;-0.192646;-0.465347;9.856989;;;;;;;;;;;;;0.000000;;;
01659;1258609;-0.925207;0.121977;9.814978;;;;;;;;;;;;;0.000000;;;
01660;1258634;-0.000865;-0.222448;9.829007;;;;;;;;;;;;;0.000000;;;
01661;1258659;0.062440;-0.317795;9.814941;;;;;;;;;;;;;0.000000;;;
01662;1258684;-0.178523;-0.425839;9.696719;;;;;;;;;;;;;0.000000;;;
01663;1258709;-0.186006;-0.442111;9.704709;;;;;;;;;;;;;0.000000;;;
01664;1258734;-0.176961;-0.378791;9.813997;;;;;;;;;;;;;0.000000;;;
01665;1258759;-0.105854;-0.078695;9.729785;;;;;;;;;;;;;0.000000;;;
01666;1258784;-0.018108;-0.094971;9.712885;;;;;;;;;;;;;0.000000;;;
01667;1258809;0.106568;-0.142356;9.811772;;;;;;;;;;;;;0.000000;;;
01668;1258834;-0.164824;-0.134653;9.733620;;;;;;;;;;;;;0.000000;;;
01669;1258859;-0.213499;-0.019650;9.704584;;;;;;;;;;;;;0.000000;;;
01670;1258884;-0.066350;0.004861;9.836275;;;;;;;;;;;;;0.000000;;;
01671;1258909;-0.151818;0.111254;9.753587;;;;;;;;;;;;;0.000000;;;
01672;1258934;0.021515;0.135282;9.731241;;;;;;;;;;;;;0.000000;;;
01673;1258959;0.043135;0.069026;9.772315;;;;;;;;;;;;;0.000000;;;
01674;1258984;0.057819;0.088565;9.787803;;;;;;;;;;;;;0.000000;;;
01675;1259009;0.076947;0.089156;9.849737;;;;;;;;;;;;;0.000000;;;
01676;1259034;-0.079539;0.081779;9.686049;;;;;;;;;;;;;0.000000;;;
01677;1259059;-0.097726;0.177168;9.738507;;;;;;;;;;;;;0.000000;;;
01678;1259084;0.050585;0.227682;9.831790;;;;;;;;;;;;;0.000000;;;
01679;1259109;0.028197;0.221410;9.763247;;;;;;;;;;;;;0.000000;;;
01680;1259134;-0.036985;0.240005;9.722997;;;;;;;;;;;;;0.000000;;;
01681;1259159;0.008139;0.239592;9.736970;;;;;;;;;;;;;0.000000;;;
01682;1259184;0.035516;0.324465;9.731119;;;;;;;;;;;;;0.000000;;;
01683;1259209;0.062597;0.290990;9.790323;;;;;;;;;;;;;0.000000;;;
01684;1259234;-0.019781;0.223253;9.753085;;;;;;;;;;;;;0.000000;;;
01685;1259259;-0.013481;0.245156;9.752693;;;;;;;;;;;;;0.000000;;;
01686;1259284;0.035728;0.320821;9.734079;;;;;;;;;;;;;0.000000;;;
01687;1259309;0.007364;0.293402;9.774366;;;;;;;;;;;;;0.000000;;;
01688;1259334;-0.011191;0.236260;9.805654;;;;;;;;;;;;;0.000000;;;
01689;1259359;0.040527;0.356167;9.742062;;;;;;;;;;;;;0.000000;;;
01690;1259384;0.024832;0.265130;9.784034;;;;;;;;;;;;;0.000000;;;
01691;1259409;0.009160;0.319893;9.737902;;;;;;;;;;;;;0.000000;;;
01692;1259434;0.002521;0.230767;9.738582;;;;;;;;;;;;;0.000000;;;
01693;1259459;-0.037956;0.204632;9.770688;;;;;;;;;;;;;0.000000;;;
01694;1259484;0.038564;0.363309;9.754397;;;;;;;;;;;;;0.000000;;;
01695;1259509;0.006968;0.277704;9.737712;;;;;;;;;;;;;0.000000;;;
01696;1259534;-0.033398;0.253173;9.744834;;;;;;;;;;;;;0.000000;;;
01697;1259559;0.006219;0.272025;9.809333;;;;;;;;;;;;;0.000000;;;
01698;1259584;-0.019079;0.291142;9.752793;;;;;;;;;;;;;0.000000;;;
01699;1259609;-0.006298;0.258527;9.754856;;;;;;;;;;;;;0.000000;;;
01700;1259634;-0.036445;0.283711;9.769241;;;;;;;;;;;;;0.000000;;;
01701;1259659;-0.033801;0.175332;9.752519;;;;;;;;;;;;;0.000000;;;
01702;1259684;-0.044969;0.024300;9.804725;;;;;;;;;;;;;0.000000;;;
01703;1259709;-0.071813;-0.011628;9.799108;;;;;;;;;;;;;0.000000;;;
01704;1259734;-0.067215;-0.012347;9.762652;;;;;;;;;;;;;0.000000;;;
01705;1259759;-0.026963;0.024277;9.758663;;;;;;;;;;;;;0.000000;;;
01706;1259784;-0.049456;0.048736;9.764920;;;;;;;;;;;;;0.000000;;;
01707;1259809;-0.068843;0.070633;9.779368;;;;;;;;;;;;;0.000000;;;
01708;1259834;-0.046727;0.063720;9.765114;;;;;;;;;;;;;0.000000;;;
01709;1259859;-0.054332;0.044844;9.758253;;;;;;;;;;;;;0.000000;;;
01710;1259884;0.008034;0.001906;9.777826;;;;;;;;;;;;;0.000000;;;
01711;1259909;-0.044062;0.013047;9.788604;;;;;;;;;;;;;0.000000;;;
01712;1259934;-0.032908;-0.003227;9.763477;;;;;;;;;;;;;0.000000;;;
01713;1259959;-0.014616;-0.025464;9.773506;;;;;;;;;;;;;0.000000;;;
01714;1259984;-0.060408;-0.037738;9.761683;;;;;;;;;;;;;0.000000;;;
01715;1260009;-0.061962;-0.032166;9.793262;;;;;;;;;;;;;0.000000;;;
01716;1260034;-0.096462;-0.044081;9.753613;;;;;;;;;;;;;0.000000;;;
01717;1260059;-0.081218;-0.148979;9.782917;;;;;;;;;;;;;0.000000;;;
01718;1260084;-0.079244;-0.132793;9.770157;;;;;;;;;;;;;0.000000;;;
01719;1260109;-0.072472;-0.071672;9.756091;;;;;;;;;;;;;0.000000;;;
01720;1260134;-0.076899;-0.028136;9.783584;;;;;;;;;;;;;0.000000;;;
01721;1260159;-0.053040;-0.042318;9.788678;;;;;;;;;;;;;0.000000;;;
01722;1260184;-0.030090;-0.088903;9.791480;;;;;;;;;;;;;0.000000;;;
01723;1260209;-0.064720;-0.067488;9.777609;;;;;;;;;;;;;0.000000;;;
01724;1260234;-0.053679;-0.087101;9.792399;;;;;;;;;;;;;0.000000;;;
01725;1260259;-0.030585;-0.068225;9.729687;;;;;;;;;;;;;0.000000;;;
01726;1260284;-0.025379;-0.071160;9.751333;;;;;;;;;;;;;0.000000;;;
01727;1260309;-0.009758;-0.017059;9.764746;;;;;;;;;;;;;0.000000;;;
01728;1260334;0.021443;0.065631;9.720065;;;;;;;;;;;;;0.000000;;;
01729;1260359;0.067163;0.320141;9.692841;;;;;;;;;;;;;0.000000;;;
01730;1260384;-0.027219;-0.023578;9.799859;;;;;;;;;;;;;0.000000;;;
01731;1260409;-0.033091;-0.068845;9.766626;;;;;;;;;;;;;0.000000;;;
01732;1260434;-0.030864;-0.040088;9.763700;;;;;;;;;;;;;0.000000;;;
01733;1260459;-0.035513;-0.006561;9.743876;;;;;;;;;;;;;0.000000;;;
01734;1260484;-0.012360;-0.022377;9.766264;;;;;;;;;;;;;0.000000;;;
01735;1260509;-0.045231;0.012270;9.758379;;;;;;;;;;;;;0.000000;;;
01736;1260534;-0.036582;0.018597;9.759241;;;;;;;;;;;;;0.000000;;;
01737;1260559;-0.054705;0.034882;9.751725;;;;;;;;;;;;;0.000000;;;
01738;1260584;-0.050397;-0.005587;9.756794;;;;;;;;;;;;;0.000000;;;
01739;1260609;-0.028451;0.011263;9.767542;;;;;;;;;;;;;0.000000;;;
01740;1260634;-0.070320;0.009603;9.791520;;;;;;;;;;;;;0.000000;;;
01741;1260659;-0.050177;-0.014376;9.760313;;;;;;;;;;;;;0.000000;;;
01742;1260684;-0.056478;-0.015023;9.783361;;;;;;;;;;;;;0.000000;;;
01743;1260709;-0.094683;0.009781;9.775661;;;;;;;;;;;;;0.000000;;;
01744;1260734;-0.066497;-0.067124;9.792943;;;;;;;;;;;;;0.000000;;;
01745;1260759;-0.076535;-0.023286;9.745574;;;;;;;;;;;;;0.000000;;;
01746;1260784;-0.055641;-0.015671;9.720987;;;;;;;;;;;;;0.000000;;;
01747;1260809;-0.077446;-0.019259;9.749342;;;;;;;;;;;;;0.000000;;;
01748;1260834;-0.093610;-0.027872;9.752853;;;;;;;;;;;;;0.000000;;;
01749;1260859;-0.095337;-0.028854;9.779251;;;;;;;;;;;;;0.000000;;;
01750;1260884;-0.078525;-0.048563;9.802667;;;;;;;;;;;;;0.000000;;;
01751;1260909;-0.083644;-0.046319;9.770480;;;;;;;;;;;;;0.000000;;;
01752;1260934;-0.093469;-0.045077;9.737821;;;;;;;;;;;;;0.000000;;;
01753;1260959;-0.091878;0.007315;9.757486;;;;;;;;;;;;;0.000000;;;
01754;1260984;-0.094110;-0.019752;9.754154;;;;;;;;;;;;;0.000000;;;
01755;1261009;-0.063248;0.022014;9.761567;;;;;;;;;;;;;0.000000;;;
01756;1261034;-0.023302;0.295039;9.736401;;;;;;;;;;;;;0.000000;;;
01757;1261059;-0.080061;0.016887;9.740036;;;;;;;;;;;;;0.000000;;;
01758;1261084;-0.067405;-0.077734;9.756664;;;;;;;;;;;;;0.000000;;;
01759;1261109;-0.067011;-0.035523;9.784685;;;;;;;;;;;;;0.000000;;;
01760;1261134;-0.074873;-0.024038;9.738861;;;;;;;;;;;;;0.000000;;;
01761;1261159;-0.070964;0.008622;9.779066;;;;;;;;;;;;;0.000000;;;
01762;1261184;-0.040917;0.020163;9.755378;;;;;;;;;;;;;0.000000;;;
01763;1261209;-0.068130;0.020321;9.725102;;;;;;;;;;;;;0.000000;;;
01764;1261234;-0.065660;-0.006230;9.779352;;;;;;;;;;;;;0.000000;;;
01765;1261259;-0.061786;-0.024526;9.751365;;;;;;;;;;;;;0.000000;;;
01766;1261284;-0.060636;-0.027435;9.774944;;;;;;;;;;;;;0.000000;;;
01767;1261309;-0.052931;-0.012630;9.768434;;;;;;;;;;;;;0.000000;;;
01768;1261334;-0.057890;-0.003991;9.777880;;;;;;;;;;;;;0.000000;;;
01769;1261359;-0.039101;0.035719;9.777169;;;;;;;;;;;;;0.000000;;;
01770;1261384;-0.039052;0.037210;9.746420;;;;;;;;;;;;;0.000000;;;
01771;1261409;-0.055881;0.007192;9.766151;;;;;;;;;;;;;0.000000;;;
01772;1261434;-0.043213;-0.007195;9.757305;;;;;;;;;;;;;0.000000;;;
01773;1261459;-0.051747;0.016356;9.782309;;;;;;;;;;;;;0.000000;;;
01774;1261484;-0.033967;0.006617;9.726834;;;;;;;;;;;;;0.000000;;;
01775;1261509;-0.042683;-0.022328;9.759512;;;;;;;;;;;;;0.000000;;;
01776;1261534;-0.058093;-0.009888;9.748222;;;;;;;;;;;;;0.000000;;;
01777;1261559;-0.039448;-0.009998;9.734333;;;;;;;;;;;;;0.000000;;;
01778;1261584;-0.017053;-0.026521;9.768730;;;;;;;;;;;;;0.000000;;;
01779;1261609;-0.054600;0.009310;9.771405;;;;;;;;;;;;;0.000000;;;
01780;1261634;-0.037190;0.001927;9.768677;;;;;;;;;;;;;0.000000;;;
01781;1261659;-0.052629;0.005050;9.765242;;;;;;;;;;;;;0.000000;;;
01782;1261684;-0.034263;-0.024047;9.753795;;;;;;;;;;;;;0.000000;;;
01783;1261709;-0.063304;-0.009004;9.715575;;;;;;;;;;;;;0.000000;;;
01784;1261734;-0.030879;-0.016179;9.766603;;;;;;;;;;;;;0.000000;;;
01785;1261759;-0.053035;0.003864;9.776783;;;;;;;;;;;;;0.000000;;;
01786;1261784;-0.050089;-0.003830;9.748602;;;;;;;;;;;;;0.000000;;;
01787;1261809;-0.039051;0.000102;9.761982;;;;;;;;;;;;;0.000000;;;
01788;1261834;-0.041235;-0.021892;9.756625;;;;;;;;;;;;;0.000000;;;
01789;1261859;-0.042318;-0.004156;9.783180;;;;;;;;;;;;;0.000000;;;
01790;1261884;-0.044170;0.013008;9.810225;;;;;;;;;;;;;0.000000;;;
01791;1261909;-0.037937;-0.036073;9.763607;;;;;;;;;;;;;0.000000;;;
01792;1261934;-0.046120;0.008650;9.782942;;;;;;;;;;;;;0.000000;;;
01793;1261959;-0.024831;-0.041398;9.798760;;;;;;;;;;;;;0.000000;;;
01794;1261984;-0.023075;-0.009953;9.752101;;;;;;;;;;;;;0.000000;;;
01795;1262009;-0.052040;-0.000261;9.756714;;;;;;;;;;;;;0.000000;;;
01796;1262034;-0.040634;-0.016089;9.797788;;;;;;;;;;;;;0.000000;;;
01797;1262059;-0.019106;0.008601;9.764725;;;;;;;;;;;;;0.000000;;;
01798;1262084;-0.027548;0.004598;9.784472;;;;;;;;;;;;;0.000000;;;
01799;1262109;-0.023508;0.011807;9.784819;;;;;;;;;;;;;0.000000;;;
01800;1262134;-0.034527;-0.010308;9.752579;;;;;;;;;;;;;0.000000;;;
01801;1262159;-0.046464;0.009560;9.782908;;;;;;;;;;;;;0.000000;;;
01802;1262184;-0.023035;-0.013671;9.766574;;;;;;;;;;;;;0.000000;;;
01803;1262209;-0.014538;0.025011;9.778351;;;;;;;;;;;;;0.000000;;;
01804;1262234;-0.048557;0.021002;9.752947;;;;;;;;;;;;;0.000000;;;
01805;1262259;-0.022394;0.005463;9.774392;;;;;;;;;;;;;0.000000;;;
01806;1262284;-0.043640;-0.038116;9.764602;;;;;;;;;;;;;0.000000;;;
01807;1262309;-0.039872;-0.017149;9.772856;;;;;;;;;;;;;0.000000;;;
01808;1262334;-0.021155;-0.013207;9.770405;;;;;;;;;;;;;0.000000;;;
01809;1262359;-0.044629;-0.036944;9.766501;;;;;;;;;;;;;0.000000;;;
01810;1262384;-0.060582;0.005977;9.764244;;;;;;;;;;;;;0.000000;;;
01811;1262409;-0.049448;0.000415;9.740378;;;;;;;;;;;;;0.000000;;;
01812;1262434;-0.058217;-0.034551;9.737640;;;;;;;;;;;;;0.000000;;;
01813;1262459;-0.058791;0.003475;9.765265;;;;;;;;;;;;;0.000000;;;
01814;1262484;-0.038323;0.001958;9.769152;;;;;;;;;;;;;0.000000;;;
01815;1262509;-0.057209;-0.046123;9.742662;;;;;;;;;;;;;0.000000;;;
